"iatRace","cgatRace","satRace","ampRace","prfWhtBlk","eItmWhtBlk","ewhtblk","mrs"
NA,0.0524195180738695,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.868403422012478,NA
NA,NA,NA,-1.26655968422893,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.416787662393138,NA,NA,NA,NA
NA,1.3987289174866,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.416787662393138,NA,NA,NA,NA
NA,NA,NA,0.603826256312626,NA,NA,NA,NA
NA,NA,NA,0.790864850681006,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,-1.26655968422893,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,-0.306757601066876,3.46910452559168
NA,0.938460636807456,NA,NA,NA,NA,NA,-0.0227382101248018
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.613928234404624,1.72605782162512,NA,NA,NA,NA
NA,NA,NA,0.229749068024757,NA,NA,NA,NA
NA,NA,NA,NA,NA,-1.7526746417966,0.81653404082433,0.344824183067886
NA,NA,-2.57852650663255,NA,NA,0.795693697369533,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.161042986526676
NA,NA,NA,0.229749068024757,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.790864850681006,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,1.37817986176993,NA
NA,NA,NA,1.72605782162512,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.28888827858797,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.528605379719365
NA,NA,NA,NA,0.585198182624233,-0.319217451194834,0.254888219878727,NA
NA,NA,NA,NA,NA,-1.11558255676616,NA,NA
-0.943592584163923,NA,NA,NA,NA,NA,NA,-1.12542538981313
NA,NA,NA,-2.57582984525649,NA,NA,NA,NA
NA,NA,NA,0.229749068024757,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-0.574081799968968
0.239482844010293,NA,NA,NA,NA,NA,NA,NA
-1.42098575275645,NA,NA,NA,NA,-2.54903974736793,NA,-1.12542538981313
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,1.16494203896887,NA,NA,NA,NA
NA,NA,NA,NA,NA,2.2291508879713,NA,NA
NA,1.69864815129761,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-1.91194766233749,NA,NA
NA,NA,0.916203182785768,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
-0.0559914969291163,NA,NA,NA,NA,-0.319217451194834,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-1.12542538981313
NA,NA,NA,NA,NA,0.31787463383561,NA,NA
NA,NA,NA,NA,NA,NA,NA,-0.757862996620447
0.786787272739831,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.53931921139771,NA,NA,-0.892482497287741,NA,NA,NA,NA
NA,1.18971371699213,NA,NA,NA,NA,NA,NA
NA,NA,1.19007816559698,NA,NA,NA,NA,-0.20651940677628
NA,NA,NA,NA,NA,NA,NA,NA
NA,-2.0362158587047,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,1.16494203896887,NA,NA,NA,-1.12542538981313
0.331522700573813,0.53073338818285,NA,NA,0.585198182624233,0.31787463383561,0.254888219878727,1.07994896956353
NA,NA,NA,NA,NA,0.47714765533213,NA,NA
NA,NA,NA,NA,NA,0.47714765533213,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.331366714631492,NA,0.47714765533213,NA,NA
NA,NA,1.76185065260681,NA,NA,NA,3.62476314555234,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.977903445049387,1.55804695601,NA,1.37817986176993,NA
NA,NA,NA,NA,NA,NA,NA,1.44751136275622
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.0427104723096986,0.585198182624233,NA,0.254888219878727,NA
-1.26963049135744,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,-1.12542538981313
NA,-0.951419271487566,0.882742355978254,NA,NA,-0.000671408201793112,NA,-0.574081799968968
-0.100740595424249,NA,NA,0.790864850681006,NA,NA,NA,NA
NA,0.54037012888674,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.868403422012478,NA
NA,NA,NA,NA,0.585198182624233,-0.797036514728758,-0.306757601066876,NA
NA,NA,NA,NA,NA,0.636420675873013,NA,NA
NA,0.969579608951751,NA,0.229749068024757,1.55804695601,NA,0.81653404082433,-0.574081799968968
NA,NA,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,0.229749068024757,NA,NA,NA,-0.757862996620447
-1.39182966497688,NA,NA,NA,NA,1.11423973969363,NA,NA
NA,-0.957386613823372,-1.58910144771004,NA,NA,-0.797036514728758,NA,NA
NA,NA,NA,NA,NA,-0.95630953526964,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.533896031300154,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.647135314095866,-0.395666621530076,-2.01471406260024,-0.387650590761531,-1.43412859880356,-0.306757601066876,-0.941644193161656
NA,NA,NA,NA,NA,NA,NA,NA
-0.0808466525023993,NA,NA,NA,NA,0.954966718579362,NA,NA
NA,NA,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.160532169604172,0.204767581471021,NA,NA,-0.387650590761531,NA,1.37817986176993,2.18263614925186
NA,NA,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.331366714631492,NA,NA,NA,NA
NA,NA,0.10690945273072,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.940851485354455,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.896167772912053
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-0.319217451194834,NA,NA
NA,-0.802268680604405,NA,0.229749068024757,NA,-0.000671408201793112,NA,-0.0227382101248018
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.0295308207664,NA,NA,NA,NA,-0.478490471735716,NA,NA
NA,0.0194658249253876,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.47714765533213,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,0.425188957055029,NA,NA,NA,0.47714765533213,NA,NA
NA,NA,0.177193206094519,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.636420675873013,NA,NA
NA,NA,NA,NA,NA,NA,NA,-1.12542538981313
0.0237740075285796,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.795693697369533,NA,NA
NA,NA,NA,NA,NA,2.06987786676147,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1.49015382577678,-0.518405310346551,1.55804695601,NA,1.93982568271553,NA
NA,NA,0.420931776162629,NA,NA,-0.478490471735716,NA,NA
NA,NA,1.02836509780663,0.229749068024757,NA,NA,NA,NA
NA,NA,0.72217568493211,NA,NA,0.31787463383561,NA,NA
-0.124456495829278,NA,NA,NA,NA,-1.7526746417966,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.932488792438819,NA,0.869824022361582,NA,NA,0.47714765533213,NA,NA
NA,0.440006793932115,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.518405310346551,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.109321600005394,NA,NA,NA,NA,NA
NA,NA,1.27877173135062,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.441908871802646,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,0.575159947352268,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,0.254888219878727,NA
NA,NA,NA,NA,NA,NA,NA,-0.39030060331749
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.275056549412937,NA,NA,NA,NA,NA,0.896167772912053
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.938331239544042,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-0.797036514728758,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.69047665440845,NA,NA,NA,NA,NA,NA,NA
0.0717014892364137,NA,NA,NA,NA,NA,NA,-0.0227382101248018
NA,1.18423039705345,-0.063195759565014,NA,2.53089572939576,-1.43412859880356,1.93982568271553,4.38801050862853
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.229749068024757,NA,NA,NA,NA
NA,-0.759983796725908,NA,NA,NA,NA,NA,-1.12542538981313
NA,-0.713291221805307,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.790864850681006,NA,-0.797036514728758,NA,NA
NA,NA,NA,NA,-0.387650590761531,-1.11558255676616,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,-0.574081799968968
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,0.254888219878727,-1.12542538981313
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.45155478002541,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.55804695601,NA,1.37817986176993,0.712386576370843
NA,0.067223171236635,NA,-0.705443901572683,NA,NA,NA,NA
-0.561645588437925,NA,NA,NA,-3.30619691091882,NA,-2.55334088484929,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,0.254888219878727,NA
NA,NA,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,NA,NA,NA,NA,-0.757862996620447
NA,-0.626420496049046,-0.444774410155483,-0.705443901572683,NA,NA,NA,0.896167772912053
NA,NA,0.142839760817216,NA,0.585198182624233,NA,0.254888219878727,-0.39030060331749
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.061560748623143,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.121429901138619,NA,NA,NA,NA,NA
NA,NA,1.20190194501766,NA,NA,1.43278578211329,NA,NA
NA,NA,NA,-0.518405310346551,NA,NA,NA,NA
-0.0396850343571514,NA,-2.54759353737329,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.636420675873013,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.173362157546175,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.158601612339089,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,-0.868403422012478,-1.12542538981313
-0.634529811554523,-0.758975272586684,NA,NA,NA,NA,NA,NA
-1.18856225708987,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.857368034436605,-1.821339368188,NA,-0.387650590761531,0.158601612339089,0.254888219878727,0.161042986526676
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,-0.398259836038591,NA,-0.144328118916434,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1.43278578211329,NA,NA
NA,NA,NA,NA,-3.30619691091882,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.388877324819791,NA,NA,NA,NA,NA
NA,NA,NA,-0.331366714631492,NA,NA,NA,NA
-1.81272178125228,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-2.48672740486593,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,0.229749068024757,NA,NA,NA,NA
NA,NA,0.16462001649354,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,0.293083813373742,NA,NA,-0.387650590761531,-0.000671408201793112,-0.306757601066876,NA
NA,NA,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,0.0427104723096986,NA,NA,NA,NA
NA,1.32153854185423,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.976615401511457,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.02989310688233,NA,NA,NA,NA,NA,NA,NA
NA,NA,1.57932985244996,NA,NA,NA,NA,NA
NA,NA,NA,-0.331366714631492,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.712386576370843
NA,NA,NA,NA,NA,0.636420675873013,NA,NA
NA,NA,NA,NA,NA,-1.7526746417966,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.243789579511551,NA,NA,NA,NA,0.795693697369533,NA,NA
NA,1.36007000554785,NA,0.0427104723096986,NA,NA,NA,NA
NA,NA,0.954726304965617,NA,NA,NA,NA,-1.12542538981313
NA,-1.45065104010739,-0.46183419865186,-1.64063687565905,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.07239855762418,NA,NA,NA,NA,NA,NA,-0.0227382101248018
-1.67148159638472,NA,NA,NA,NA,-0.637763493232237,NA,NA
0.0243278939282663,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,0.81653404082433,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-1.59340162030008,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-3.6429588378442,NA,NA,-1.11558255676616,NA,NA
NA,NA,NA,NA,NA,0.636420675873013,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,0.81653404082433,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.77981537987654,NA,NA,-0.705443901572683,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.144328118916434,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.980396477527907,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,0.585198182624233,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.96003531414686,NA,NA,NA,0.31787463383561,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.31787463383561,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-0.319217451194834,NA,NA
NA,NA,NA,NA,NA,-1.7526746417966,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.563502904074276,NA,NA,NA,-2.07122068383401,NA,NA
NA,NA,NA,NA,-0.387650590761531,-0.159944429698314,-0.306757601066876,NA
NA,0.214011544062664,NA,NA,NA,0.636420675873013,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,0.815778608780826,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.795693697369533,NA,NA
NA,-1.24264494359771,NA,NA,-0.387650590761531,-0.000671408201793112,-0.306757601066876,NA
-0.524610481140142,NA,NA,NA,NA,1.43278578211329,NA,0.896167772912053
NA,NA,NA,0.0427104723096986,NA,NA,NA,1.6312925594077
NA,NA,-0.422342112996699,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.46423001734611,NA,0.58074169843164,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,0.585198182624233,NA,0.81653404082433,NA
NA,NA,NA,NA,0.585198182624233,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,0.636420675873013,NA,NA
NA,0.875592281990503,NA,0.416787662393138,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.416787662393138,0.585198182624233,NA,0.81653404082433,NA
-0.192021749785662,NA,NA,0.229749068024757,NA,NA,NA,NA
-0.848532646261928,NA,NA,NA,0.585198182624233,NA,0.254888219878727,NA
1.04455513504527,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0.81653404082433,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.557424380755081,NA,-0.314427614118974,0.229749068024757,NA,1.11423973969363,NA,0.161042986526676
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-0.159944429698314,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,2.66125079301813,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-1.43412859880356,NA,NA
NA,NA,NA,0.0427104723096986,-0.387650590761531,NA,-0.306757601066876,NA
-1.40806674495143,-0.640599237731993,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,0.738517323255326,NA,NA,NA,NA,NA,-1.12542538981313
NA,NA,NA,NA,NA,NA,NA,NA
0.880988387080603,NA,NA,-3.88510000628405,-0.387650590761531,NA,-0.306757601066876,-1.12542538981313
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.306149587620702,NA,NA,NA,NA,NA,NA,NA
NA,0.162670400681101,NA,NA,NA,NA,NA,NA
NA,NA,-1.21161226396742,-1.45359827994399,-0.387650590761531,NA,0.254888219878727,NA
NA,NA,NA,-0.144328118916434,NA,NA,NA,NA
NA,NA,-0.0552491333651097,NA,NA,NA,NA,NA
-0.609297254350345,-1.15353697739391,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.55804695601,NA,0.254888219878727,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1.91060484564721,NA,NA
NA,NA,NA,NA,NA,0.31787463383561,NA,NA
NA,2.39114099399471,NA,NA,NA,NA,NA,NA
-0.194727766284458,NA,NA,-0.892482497287741,NA,NA,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,0.254888219878727,NA
NA,NA,NA,NA,NA,-0.000671408201793112,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.712386576370843
NA,-1.18683607129227,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-0.95630953526964,NA,NA
NA,NA,NA,0.603826256312626,NA,NA,NA,NA
NA,NA,-0.871346138601238,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,1.72605782162512,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,0.0567166665243073,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-1.12542538981313
1.33396900178765,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.0427104723096986,NA,NA,NA,-0.0227382101248018
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.126982167196368,NA,-0.387650590761531,NA,-1.43004924295808,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.517273478681144,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.26373016621501
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-0.95630953526964,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.511483116485259,-0.278849215339075,0.416787662393138,NA,NA,NA,1.26373016621501
NA,NA,2.0282752774394,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-1.11558255676616,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.144328118916434,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.55804695601,NA,1.37817986176993,NA
-0.282626161398435,NA,NA,NA,NA,NA,NA,NA
NA,0.62639834486386,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.2506566465168,NA,NA,NA,NA,NA,NA,-0.20651940677628
-0.322713062781871,-0.440308785876938,NA,-0.518405310346551,NA,NA,NA,-0.39030060331749
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,-1.43412859880356,NA,-0.0227382101248018
NA,NA,NA,NA,NA,NA,NA,NA
-0.868689902833672,0.613517660315555,NA,0.416787662393138,NA,0.795693697369533,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.47714765533213,NA,NA
0.179145651952027,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-1.3604993641473,NA,-0.868403422012478,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.704315025777528,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
0.594968969160434,0.910561658170617,0.13248702541594,NA,-0.387650590761531,-0.159944429698314,-0.306757601066876,-0.757862996620447
NA,NA,NA,NA,NA,NA,NA,-0.39030060331749
NA,NA,NA,NA,-0.387650590761531,1.91060484564721,-0.306757601066876,NA
-0.0850304965625776,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.790864850681006,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,0.254888219878727,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.917124918086106,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.99885495260039
NA,NA,NA,1.72605782162512,0.585198182624233,NA,1.93982568271553,NA
NA,NA,NA,-0.518405310346551,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.391469159904235,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07994896956353
NA,NA,1.21078511270745,NA,0.585198182624233,NA,0.81653404082433,-0.39030060331749
NA,NA,NA,NA,NA,NA,NA,0.161042986526676
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-0.941644193161656
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.331366714631492,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.331366714631492,NA,-0.000671408201793112,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-1.3604993641473,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,-0.0227382101248018
NA,NA,0.515126972237798,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.585198182624233,NA,0.254888219878727,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
0.0733656626073178,NA,NA,NA,NA,NA,NA,NA
-0.336048863158823,-0.524120427563657,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.0367924988903085,NA,NA,NA,NA,-0.319217451194834,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-1.26655968422893,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.528605379719365
0.0986458391557334,0.126580126241652,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
NA,NA,NA,NA,-0.387650590761531,NA,-0.306757601066876,NA
